Country|SourceCustomerType|SourceCustomerName|SourceCustomerCode|SourceCustomerIsDirect|SourceCustomerDiageoSAPCode|WarehouseName|WarehouseCode|OutletCode|OutletDiageoEdgeCode|OutletName|OutletAddress|City|Region|LocalSegment1|LocalSegment2|LocalSegment3|LocalSegment4|OutletChannel|OutletStatus|ProductCode|ProductDiageoSAPCode|ProductName|ProductVolume|PackagingConfiguration|PackType|Date|Stock Type|StockQuantity|UnitOfMeasure|VolumeBottle|VolumeActualCase|VolumeLitre|VolumeEquivalentUnits|TotalAmount|CurrencyCode
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803347|""|TANQUERAY FLOR DE SEVILLA 750|""|""|""|2026-02-28|OnOrder|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803375|""|BUCHANAN'S DELUXE 12YO 750|""|""|""|2026-02-28|OnHand|270|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|803375|""|BUCHANAN'S DELUXE 12YO 750|""|""|""|2026-02-28|OnOrder|180|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|807969|""|CASAMIGOS MEZCAL 750|""|""|""|2026-02-28|OnHand|182|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|807969|""|CASAMIGOS MEZCAL 750|""|""|""|2026-02-28|OnOrder|315|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|808057|""|JOHNNIE WALKER DISCOVER TASTE PACK 250|""|""|""|2026-02-28|OnHand|180|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|809107|""|JOHNNIE WALKER FAMILY COLLECTION PK 2018 800|""|""|""|2026-02-28|OnHand|394|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|809107|""|JOHNNIE WALKER FAMILY COLLECTION PK 2018 800|""|""|""|2026-02-28|OnOrder|150|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|812272|""|CROWN ROYAL PEACH 750|""|""|""|2026-02-28|OnHand|490|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|813981|""|CIROC SUMMER WATERMELON 750|""|""|""|2026-02-28|OnHand|66|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|813981|""|CIROC SUMMER WATERMELON 750|""|""|""|2026-02-28|OnOrder|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814237|""|SMIRNOFF ICE BERRY BLAST 2130|""|""|""|2026-02-28|OnHand|3906|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814243|""|SMIRNOFF ICE LIGHT CRISP CITRUS 1420|""|""|""|2026-02-28|OnHand|953|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814245|""|GORDON'S PREMIUM PINK GIN 750|""|""|""|2026-02-28|OnHand|200|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|814463|""|TANQUERAY RANGPUR ON-PACK 50|""|""|""|2026-02-28|OnHand|420|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|822730|""|BAILEYS ESPRESSO CREME 750|""|""|""|2026-02-28|OnHand|453|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|822730|""|BAILEYS ESPRESSO CREME 750|""|""|""|2026-02-28|OnOrder|55|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|824203|""|CAPTAIN MORGAN DARK RUM 1750|""|""|""|2026-02-28|OnHand|263|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|826109|""|JOHN WALKER & SONS KING GEORGE V 750|""|""|""|2026-02-28|OnHand|27|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|827246|""|MORTLACH 15 YO 750|""|""|""|2026-02-28|OnHand|13|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|830349|""|DON JULIO 50 ML (10 X 50ML X 6PK/CS) 500|""|""|""|2026-02-28|OnHand|10|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|830349|""|DON JULIO 50 ML (10 X 50ML X 6PK/CS) 500|""|""|""|2026-02-28|OnOrder|144|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|834576|""|CAPTAIN MORGAN GOLD 1750|""|""|""|2026-02-28|OnHand|142|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|835318|""|AVIATION GIN 375|""|""|""|2026-02-28|OnHand|125|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|835319|""|CASAMIGOS REPOSADO 375|""|""|""|2026-02-28|OnHand|184|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843460|""|SMIRNOFF VODKA & SODA ROSE VARIETY PACK 4260|""|""|""|2026-02-28|OnHand|1844|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843461|""|SMIRNOFF ICE BLUE RASPBERRY & BLACKBERRY 2130|""|""|""|2026-02-28|OnHand|1154|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843462|""|SMIRNOFF ICE PEACH & MANGO 2130|""|""|""|2026-02-28|OnHand|1559|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843462|""|SMIRNOFF ICE PEACH & MANGO 2130|""|""|""|2026-02-28|OnOrder|495|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843464|""|CROWN ROYAL WHISKY & COLA (6PK) 2130|""|""|""|2026-02-28|OnHand|1237|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|843467|""|CROWN ROYAL WHISKY & COLA CAN 473|""|""|""|2026-02-28|OnHand|762|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844110|""|CROWN ROYAL PEACH ONPACK 50|""|""|""|2026-02-28|OnOrder|200|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844112|""|BAILEYS 50 ML 50|""|""|""|2026-02-28|OnHand|167|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|844112|""|BAILEYS 50 ML 50|""|""|""|2026-02-28|OnOrder|144|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|846704|""|AVIATION GIN 1750|""|""|""|2026-02-28|OnHand|69|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|848855|""|SMIRNOFF ICE PINK LEMONADE 473|""|""|""|2026-02-28|OnHand|334|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|848856|""|SMIRNOFF ICE PINK LEMONADE 2130|""|""|""|2026-02-28|OnHand|1354|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|852535|""|CROWN ROYAL 18 YEAR OLD 750|""|""|""|2026-02-28|OnHand|37|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|853305|""|SMIRNOFF PET 750|""|""|""|2026-02-28|OnHand|2414|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|853305|""|SMIRNOFF PET 750|""|""|""|2026-02-28|OnOrder|1200|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|853310|""|DON JULIO ULTIMA RESERVA 750|""|""|""|2026-02-28|OnHand|20|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|854292|""|ROE & CO BLENDED IRISH WHISKEY 750|""|""|""|2026-02-28|OnHand|193|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|854292|""|ROE & CO BLENDED IRISH WHISKEY 750|""|""|""|2026-02-28|OnOrder|300|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|859239|""|CRAGGANMORE 12 YEAR OLD 750|""|""|""|2026-02-28|OnHand|21|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|861785|""|CASAMIGOS REPOSADO 1750|""|""|""|2026-02-28|OnHand|820|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|861785|""|CASAMIGOS REPOSADO 1750|""|""|""|2026-02-28|OnOrder|1456|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|862359|""|SMIRNOFF ICE PEACH LEMONADE 2130|""|""|""|2026-02-28|OnHand|1149|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|862361|""|SMIRNOFF ICE PEACH LEMONADE 473|""|""|""|2026-02-28|OnHand|173|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|862441|""|SMIRNOFF VODKA & SODA BERRY BLAST (6PK) 2130|""|""|""|2026-02-28|OnHand|1718|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|862445|""|SMIRNOFF SELTZER LEMONADE VARIETY PACK 4260|""|""|""|2026-02-28|OnHand|1111|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|862445|""|SMIRNOFF SELTZER LEMONADE VARIETY PACK 4260|""|""|""|2026-02-28|OnOrder|312|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|866342|""|SMIRNOFF ICE 12PK CANS 4260|""|""|""|2026-02-28|OnHand|15037|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|866377|""|SMIRNOFF PEACH LEMONADE ON PACK 50|""|""|""|2026-02-28|OnHand|50|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|866377|""|SMIRNOFF PEACH LEMONADE ON PACK 50|""|""|""|2026-02-28|OnOrder|100|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|867211|""|BAILEYS S'MORES 750|""|""|""|2026-02-28|OnHand|30|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|871392|""|CASAMIGOS BLANCO TEQUILA 375|""|""|""|2026-02-28|OnHand|69|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|871392|""|CASAMIGOS BLANCO TEQUILA 375|""|""|""|2026-02-28|OnOrder|90|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|872727|""|BULLEIT - SINGLE BARREL 750|""|""|""|2026-02-28|OnHand|2|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|873314|""|DON JULIO 70TH 750|""|""|""|2026-02-28|OnHand|378|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|878510|""|DALWHINNIE DISTILLERS EDITION HIGHLAND 750|""|""|""|2026-02-28|OnHand|74|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|878514|""|TALISKER DISTILLERS EDITION 750|""|""|""|2026-02-28|OnHand|99|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|878515|""|SMIRNOFF SPICY TAMARIND 750|""|""|""|2026-02-28|OnHand|522|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|878609|""|GUINNESS EXTRA STOUT 1980|""|""|""|2026-02-28|OnHand|3050|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|878609|""|GUINNESS EXTRA STOUT 1980|""|""|""|2026-02-28|OnOrder|3600|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880553|""|SMIRNOFF ICE CREAMSICLE BLAST 6PK 2130|""|""|""|2026-02-28|OnHand|1344|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880553|""|SMIRNOFF ICE CREAMSICLE BLAST 6PK 2130|""|""|""|2026-02-28|OnOrder|990|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880554|""|SMIRNOFF ICE CREAMSICLE BLAST 473|""|""|""|2026-02-28|OnHand|343|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880554|""|SMIRNOFF ICE CREAMSICLE BLAST 473|""|""|""|2026-02-28|OnOrder|240|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880559|""|CAPTAIN MORGAN MANGO MAI TAI 1420|""|""|""|2026-02-28|OnHand|1249|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|880560|""|CAPTAIN MORGAN PINEAPPLE DAIQUIRI 1420|""|""|""|2026-02-28|OnHand|678|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|883169|""|SMIRNOFF CREAMSICLE BLAST 750|""|""|""|2026-02-28|OnHand|109|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|883187|""|SMIRNOFF GREEN APPLE 375ML 375|""|""|""|2026-02-28|OnHand|152|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|883188|""|SMIRNOFF RASPBERRY 375ML 375|""|""|""|2026-02-28|OnHand|238|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|883188|""|SMIRNOFF RASPBERRY 375ML 375|""|""|""|2026-02-28|OnOrder|156|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|883192|""|JOHNNIE WALKER DOUBLE BLACK 750|""|""|""|2026-02-28|OnHand|185|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|885279|""|CASAMIGOS BLANCO TEQUILA 1750|""|""|""|2026-02-28|OnHand|942|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|885279|""|CASAMIGOS BLANCO TEQUILA 1750|""|""|""|2026-02-28|OnOrder|104|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|889410|""|AVIATION GIN 750|""|""|""|2026-02-28|OnHand|783|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|890956|""|SMIRNOFF BERRY BLAST 750|""|""|""|2026-02-28|OnHand|203|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|890956|""|SMIRNOFF BERRY BLAST 750|""|""|""|2026-02-28|OnOrder|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|891077|""|CIROC PASSION 750ML 750|""|""|""|2026-02-28|OnHand|121|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|891078|""|DON JULIO PRIMAVERA 750|""|""|""|2026-02-28|OnHand|290|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893518|""|GUINNESS ZERO 1760|""|""|""|2026-02-28|OnHand|28|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893518|""|GUINNESS ZERO 1760|""|""|""|2026-02-28|OnOrder|7680|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893528|""|JOHNNIE WALKER BLUE XORDINAIRE 1000|""|""|""|2026-02-28|OnHand|75|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893530|""|DF TALISKER SURGE 700|""|""|""|2026-02-28|OnHand|79|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893557|""|TALISKER SINGLE MALT SCOTCH WHISKY SR23 750|""|""|""|2026-02-28|OnHand|65|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|893567|""|ROSEISLE 12 YO SR23 750|""|""|""|2026-02-28|OnHand|41|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|895268|""|CROWN ROYAL GIFT CARTON 750|""|""|""|2026-02-28|OnHand|478|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|897149|""|BLADE AND BOW 750|""|""|""|2026-02-28|OnHand|120|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|899345|""|CIROC LIMONATA 750|""|""|""|2026-02-28|OnHand|44|""|""|""|""|""||CAD
CA-AB|State Monopoly|Alberta|""|""|0010017645|Alberta Warehouse Total|Alberta Warehouse Total|""|""|""|""|""|""|""|""|""|""|""|""|899893|""|SOMBRA JOVEN 1LITRE 1000|""|""|""|2026-02-28|OnHand|66|""|""|""|""|""||CAD
